"state","points","price"
"california",82,22
"california",82,12
"california",82,9
"california",82,12
"washington",82,22
"california",82,7
"california",82,28
"california",82,10
"washington",82,16
"washington",82,22
"california",82,20
"california",82,12
"california",82,10
"california",82,12
"california",82,13
"california",90,20
"california",90,50
"california",89,48
"california",89,18
"california",89,48
"california",92,28
"washington",92,45
"california",92,30
"washington",92,42
"washington",91,28
"california",91,110
"california",91,20
"washington",91,17
"washington",91,40
"washington",91,25
"california",84,24
"new york",84,14
"california",84,36
"california",84,17
"california",84,15
"california",84,19
"california",84,65
"california",84,30
"california",84,28
"california",84,11
"new york",84,11
"virginia",84,18
"california",88,22
"california",88,25
"california",87,14
"california",87,22
"california",87,60
"california",87,22
"california",87,17
"california",86,28
"california",86,10
"california",86,10
"california",82,10
"california",82,17
"california",82,50
"california",81,36
"washington",81,14
"california",81,9
"california",81,50
"california",80,10
"california",97,125
"california",96,60
"california",95,60
"california",94,59
"new york",89,18
"california",89,25
"california",89,20
"california",89,18
"california",89,80
"california",89,14
"california",89,25
"california",91,30
"washington",91,40
"california",91,35
"california",91,26
"washington",91,30
"washington",91,28
"washington",91,45
"washington",91,32
"california",91,50
"washington",91,10
"new york",84,15
"california",84,14
"california",84,14
"california",84,9
"california",84,35
"california",84,32
"california",84,10
"new york",84,14
"california",84,25
"california",84,32
"california",84,60
"california",85,20
"california",85,32
"california",85,21
"california",84,8
"california",84,15
"california",84,6
"california",84,16
"california",84,10
"california",84,24
"california",94,60
"california",94,70
"california",94,95
"california",94,80
"california",94,50
"california",94,65
"california",94,125
"california",94,75
"california",94,75
"california",94,48
"california",94,50
"california",94,42
"california",94,56
"california",93,30
"california",93,44
"california",93,70
"california",89,54
"california",89,12
"california",89,25
"california",89,42
"california",89,24
"california",89,40
"new york",88,15
"washington",91,40
"california",90,50
"washington",90,35
"washington",90,28
"washington",90,18
"california",90,18
"washington",90,7
"california",90,35
"washington",90,24
"california",90,18
"washington",90,22
"california",90,75
"california",84,13
"california",84,14
"california",84,26
"california",84,14
"california",84,11
"new york",83,13
"california",83,32
"new mexico",83,11
"california",83,16
"california",83,35
"virginia",83,24
"new york",83,19
"california",83,15
"missouri",83,18
"california",83,25
"california",83,7
"california",83,6
"california",83,16
"california",83,7
"california",83,10
"california",82,10
"california",82,35
"california",82,10
"california",82,10
"california",93,38
"california",93,60
"california",93,38
"california",93,40
"california",93,125
"california",93,56
"california",93,36
"california",93,59
"california",93,59
"california",93,56
"california",93,42
"california",92,49
"california",92,45
"california",92,60
"california",88,10
"california",88,45
"california",88,28
"california",88,28
"california",88,35
"california",88,15
"california",88,28
"washington",90,26
"california",90,42
"washington",90,25
"washington",90,22
"california",90,45
"washington",90,22
"california",90,40
"washington",90,21
"california",90,80
"washington",90,22
"washington",90,25
"washington",90,20
"washington",90,46
"california",90,33
"washington",90,30
"washington",90,45
"california",90,20
"california",83,20
"virginia",83,29
"california",83,25
"california",83,17
"virginia",83,24
"california",83,30
"california",83,19
"california",83,21
"california",83,13
"new mexico",83,22
"virginia",83,30
"california",82,24
"virginia",82,19
"california",82,15
"california",82,15
"virginia",82,22
"california",94,25
"california",93,30
"california",93,65
"california",88,16
"california",88,10
"california",88,30
"california",88,32
"new york",88,16
"california",88,75
"california",90,40
"washington",90,29
"washington",90,25
"california",90,15
"california",90,30
"california",90,75
"california",90,35
"washington",90,40
"washington",90,35
"california",90,15
"california",90,30
"washington",90,20
"virginia",82,23
"california",82,28
"california",82,16
"california",82,24
"california",82,10
"california",82,39
"california",82,35
"california",82,25
"virginia",82,48
"california",82,13
"california",82,15
"california",82,16
"california",82,18
"virginia",82,10
"california",82,34
"new york",82,14
"california",81,26
"california",81,20
"california",87,25
"california",87,19
"washington",87,15
"california",87,28
"california",87,28
"california",87,24
"california",87,29
"california",90,150
"washington",90,55
"california",90,18
"washington",89,24
"california",89,30
"california",89,13
"washington",89,27
"california",89,40
"washington",89,35
"washington",89,15
"washington",89,32
"california",81,21
"california",81,24
"new mexico",81,28
"missouri",81,16
"new mexico",81,22
"california",81,10
"california",81,26
"virginia",81,27
"california",81,19
"pennsylvania",80,26
"california",80,24
"california",80,35
"california",80,10
"california",80,32
"california",87,25
"california",87,55
"california",87,25
"california",87,20
"california",87,56
"california",87,28
"california",87,22
"california",87,19
"new york",87,14
"california",87,16
"washington",89,12
"washington",89,28
"washington",89,22
"california",89,25
"washington",89,15
"washington",89,26
"washington",89,35
"washington",89,30
"washington",89,32
"washington",89,16
"california",97,54
"california",97,42
"california",96,120
"california",96,70
"oregon",95,99
"california",95,140
"california",95,70
"california",95,100
"california",95,40
"california",95,100
"california",95,85
"california",95,125
"oregon",95,65
"california",95,225
"california",94,85
"oregon",94,24
"california",94,80
"california",94,60
"california",94,57
"oregon",94,50
"california",94,105
"california",94,65
"california",94,39
"oregon",94,50
"california",87,69
"california",87,20
"california",87,20
"california",87,38
"california",87,28
"california",87,28
"california",87,46
"washington",89,20
"california",89,16
"washington",88,20
"washington",88,50
"washington",88,13
"washington",88,20
"washington",88,19
"washington",88,52
"washington",88,8
"washington",88,23
"california",94,58
"california",94,85
"california",94,65
"california",93,70
"california",93,115
"california",93,85
"california",93,95
"oregon",93,24
"oregon",93,50
"california",93,40
"california",93,25
"california",93,85
"california",93,85
"california",93,56
"california",93,40
"california",93,52
"oregon",93,30
"california",93,45
"california",93,80
"california",93,28
"oregon",93,30
"oregon",93,67
"california",87,30
"california",87,25
"california",87,18
"washington",87,9
"california",87,35
"california",87,21
"washington",87,22
"california",88,40
"washington",88,12
"washington",88,55
"washington",88,25
"washington",88,16
"washington",88,26
"california",88,32
"washington",88,24
"california",88,13
"washington",88,10
"washington",88,30
"washington",88,28
"washington",88,21
"washington",88,20
"washington",88,17
"california",88,25
"california",93,52
"california",93,54
"oregon",92,75
"california",92,42
"california",92,70
"oregon",92,50
"california",92,65
"oregon",92,45
"california",92,50
"california",92,35
"california",92,75
"oregon",92,50
"california",92,54
"california",92,40
"california",86,31
"california",86,35
"california",86,25
"california",86,10
"california",86,32
"california",86,35
"california",86,11
"new york",86,15
"california",86,15
"california",86,20
"california",86,17
"california",86,55
"california",86,12
"california",92,65
"oregon",92,16
"california",92,60
"california",92,50
"california",92,54
"california",92,70
"california",92,40
"california",92,95
"california",92,45
"california",92,65
"oregon",92,24
"california",92,35
"oregon",92,100
"california",92,35
"california",92,30
"oregon",92,48
"california",92,30
"california",92,75
"california",86,46
"california",86,50
"california",86,14
"california",86,13
"california",86,30
"california",86,28
"california",86,26
"washington",86,17
"california",86,16
"california",86,20
"california",86,30
"oregon",92,45
"california",92,32
"california",92,40
"california",91,30
"oregon",91,75
"oregon",91,45
"oregon",91,35
"oregon",91,20
"california",91,29
"california",86,19
"california",86,10
"california",86,14
"california",86,16
"california",85,10
"california",85,38
"california",85,40
"california",85,42
"california",85,15
"california",85,10
"new york",85,30
"california",85,18
"oregon",91,24
"oregon",91,40
"oregon",91,50
"california",91,45
"california",91,120
"oregon",91,44
"california",91,60
"oregon",91,45
"oregon",91,40
"oregon",91,35
"oregon",91,50
"oregon",91,20
"california",85,10
"california",85,17
"california",85,17
"california",85,15
"california",85,35
"california",85,10
"california",85,11
"california",85,15
"california",85,26
"california",85,30
"california",85,25
"california",85,35
"california",85,28
"california",85,10
"california",85,40
"california",85,25
"california",85,36
